# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	4272295	4272576	+	EEGGAC_04249	160.0	1.3e-50	1.323	1.0	0.756	UniRef:UniRef50_P51773
contig_1	cds	4272576	4273073	+	EEGGAC_04250	206.0	5.4e-67	0.945	0.867	0.654	UniRef:UniRef50_A0A291LBI6
contig_1	cds	4273088	4273513	+	EEGGAC_04251	228.0	2.7e-76	1.021	1.0	0.882	UniRef:UniRef50_P51769
contig_1	cds	4273501	4273926	+	EEGGAC_04252	233.0	2.1e-78	0.908	0.821	0.984	UniRef:UniRef50_P51770
contig_1	cds	4273913	4274071	+	EEGGAC_04253	80.1	1.9e-20	1.0	0.912	0.712	UniRef:UniRef50_L0MD08
contig_1	cds	4274034	4274501	+	EEGGAC_04254	222.0	9.3e-74	1.0	1.0	0.697	UniRef:UniRef50_E3G777
contig_1	cds	4274494	4274946	+	EEGGAC_04255	261.0	7.2e-89	1.200	1.0	0.806	UniRef:UniRef50_P36934
contig_1	cds	4275013	4275648	+	EEGGAC_04256	315.0	3.9e-109	0.806	1.0	0.965	UniRef:UniRef50_W1J949
contig_1	cds	4275645	4275992	+	EEGGAC_04257	134.0	7.3e-40	0.965	0.895	0.604	UniRef:UniRef50_B4F0J8
contig_1	cds	4275997	4276905	+	EEGGAC_04258	533.0	2.0e-191	1.066	1.0	0.898	UniRef:UniRef50_P51767
contig_1	cds	4276898	4277428	+	EEGGAC_04259	326.0	4.6e-114	0.994	0.989	0.874	UniRef:UniRef50_A0A8S0FEP5
contig_1	cds	4277439	4280192	+	EEGGAC_04260	1170.0	0.0	1.080	1.016	0.642	UniRef:UniRef50_A0A9E7J710
contig_1	cds	4280196	4280723	+	EEGGAC_04261	284.0	6.5e-98	0.840	1.0	0.966	UniRef:UniRef50_A0A5T8J998
contig_1	cds	4281089	4282126	+	EEGGAC_04262	288.0	1.0e-93	0.887	0.848	0.556	UniRef:UniRef50_A0A1I7E5F8
contig_1	cds	4282913	4284103	+	EEGGAC_04263	552.0	3.2e-197	0.871	1.0	0.803	UniRef:UniRef50_A0A851G1C2
contig_1	cds	4284116	4284634	+	EEGGAC_04264	327.0	2.7e-114	0.994	0.919	0.947	UniRef:UniRef50_P22502
contig_1	cds	4284691	4284966	+	EEGGAC_04265	133.0	1.6e-40	0.945	0.925	0.791	UniRef:UniRef50_V5TXL7
contig_1	cds	4285111	4287558	+	EEGGAC_04266	1270.0	0.0	0.937	0.940	0.919	UniRef:UniRef50_A0A376TE73
contig_1	cds	4287573	4288052	+	EEGGAC_04267	261.0	8.0e-89	1.019	1.0	0.784	UniRef:UniRef50_A0A3B0LXG9
contig_1	cds	4288052	4289215	+	EEGGAC_04268	582.0	2.5e-208	1.010	0.970	0.780	UniRef:UniRef50_V3PXE1
contig_1	cds	4289297	4289515	+	EEGGAC_04269	157.0	1.1e-52	1.0	1.0	0.986	BlastRules:WP_000468310
contig_1	cds	4289752	4290654	+	EEGGAC_04270	-	-	1.0	1.0	1.0	NCBIProtein:BAE77395.1
contig_1	cds	4290600	4290704	-	EEGGAC_04271	-	-	-	-	-	-
contig_1	cds	4290835	4291797	+	EEGGAC_04272	639.0	1.5e-232	1.0	0.909	1.0	UniRef:UniRef50_P0A796
contig_1	ncRNA	4291875	4291916	-	EEGGAC_04273	48.3	2.3e-06	-	-	-	RFAM:RF02751
contig_1	cds	4292117	4293106	+	EEGGAC_04274	663.0	1.9e-244	1.0	1.0	1.0	BlastRules:WP_001045689
contig_1	cds	4293213	4293968	+	EEGGAC_04275	400.0	5.4e-141	0.996	0.988	0.788	UniRef:UniRef50_A8AL09
contig_1	cds	4294023	4294790	-	EEGGAC_04276	349.0	2.5e-120	1.110	0.990	0.682	UniRef:UniRef50_Q491Y3
contig_1	cds	4294898	4295497	-	EEGGAC_04277	162.0	1.2e-48	0.819	0.836	0.509	UniRef:UniRef50_A0A1H9KI68
contig_1	cds	4295598	4296038	+	EEGGAC_04278	213.0	2.5e-70	0.952	1.0	0.712	UniRef:UniRef50_A0A329HBD2
contig_1	cds	4296250	4296549	+	EEGGAC_04279	114.0	1.1e-32	0.970	0.970	0.635	UniRef:UniRef50_A0A6N3R1Q6
contig_1	cds	4296576	4297004	+	EEGGAC_04280	180.0	1.6e-57	0.993	0.966	0.567	UniRef:UniRef50_A0A619AKI5
contig_1	cds	4297009	4297755	-	EEGGAC_04281	244.0	1.2e-79	1.024	1.008	0.512	UniRef:UniRef50_A0A0H5C5A9
contig_1	cds	4297852	4298991	-	EEGGAC_04282	513.0	4.9e-181	1.071	1.0	0.680	UniRef:UniRef50_P0A9C9
contig_1	cds	4298997	4300505	-	EEGGAC_04283	879.0	0.0	0.996	0.912	0.850	UniRef:UniRef50_P18157
contig_1	cds	4300528	4301373	-	EEGGAC_04284	569.0	7.1e-209	1.0	1.0	1.0	BlastRules:WP_000084268
contig_1	cds	4301804	4302043	+	EEGGAC_04285	68.9	3.2e-15	1.0	0.898	0.582	UniRef:UniRef50_A1SZR9
contig_1	cds	4302082	4302708	-	EEGGAC_04286	395.0	3.8e-140	1.0	0.874	0.947	UniRef:UniRef50_A0A5R8UD31
contig_1	cds	4302831	4303505	-	EEGGAC_04287	409.0	7.6e-145	0.973	0.835	0.922	UniRef:UniRef50_A0A7U9H4P0
contig_1	cds	4303565	4304050	-	EEGGAC_04288	267.0	2.2e-91	0.932	0.993	0.873	UniRef:UniRef50_A0A0H3DX24
contig_1	cds	4304143	4305069	-	EEGGAC_04289	369.0	4.1e-126	0.968	0.854	0.644	UniRef:UniRef50_P32166
contig_1	cds	4305136	4306467	-	EEGGAC_04290	778.0	6.0e-283	1.178	1.0	0.810	UniRef:UniRef50_P0A6H5
contig_1	cds	4306477	4307007	-	EEGGAC_04291	223.0	2.9e-73	0.989	0.994	0.638	UniRef:UniRef50_A0A2X5NXA7
contig_1	ncRNA-region	4307005	4307062	-	-	63.7	1.4e-08	-	-	-	RFAM:RF02401
contig_1	cds	4307100	4307954	-	EEGGAC_04292	395.0	5.6e-138	1.0	1.0	0.880	UniRef:UniRef50_A0A2N5EL23
contig_1	cds	4308151	4309176	-	EEGGAC_04293	587.0	4.7e-211	1.0	0.861	0.865	UniRef:UniRef50_P0ACN7
contig_1	cds	4309332	4311530	-	EEGGAC_04294	1212.0	0.0	0.995	0.804	0.805	UniRef:UniRef50_P17888
contig_1	ncRNA-region	4311674	4311726	+	-	60.2	1.6e-08	-	-	-	RFAM:RF03157
contig_1	cds	4311733	4311945	+	EEGGAC_04295	103.0	2.8e-29	0.957	0.931	0.672	UniRef:UniRef50_Q5E2H8
contig_1	cds	4312006	4312614	-	EEGGAC_04296	193.0	1.4e-60	0.965	0.863	0.508	UniRef:UniRef50_A0A0R0AIE2
contig_1	cds	4312674	4312991	-	EEGGAC_04297	153.0	6.0e-48	0.914	0.850	0.750	UniRef:UniRef50_P44618
contig_1	cds	4313268	4314428	+	EEGGAC_04298	644.0	1.1e-231	0.997	0.842	0.839	UniRef:UniRef50_P00935
contig_1	cds	4314431	4316863	+	EEGGAC_04299	1587.0	0.0	1.0	1.0	0.994	BlastRules:WP_000110772
contig_1	cds	4316827	4317957	-	EEGGAC_04300	497.0	1.1e-174	0.976	0.900	0.621	UniRef:UniRef50_A0A0H3GK84
contig_1	cds	4318090	4319643	+	EEGGAC_04301	918.0	0.0	1.130	0.998	0.798	UniRef:UniRef50_A0A0H3GLG5
contig_1	cds	4320025	4320915	+	EEGGAC_04302	538.0	2.2e-193	1.0	0.871	0.878	UniRef:UniRef50_P0AEZ1
contig_1	cds	4321244	4323424	+	EEGGAC_04303	896.0	0.0	1.040	0.956	0.608	UniRef:UniRef50_Q9R2E9
contig_1	cds	4323517	4324422	+	EEGGAC_04304	569.0	3.4e-208	1.0	1.0	0.990	BlastRules:WP_001271242
contig_1	cds	4324449	4325066	-	EEGGAC_04305	261.0	3.5e-87	1.0	0.932	0.644	UniRef:UniRef50_W1F536
contig_1	cds	4325397	4326500	-	EEGGAC_04306	714.0	2.8e-263	1.0	1.0	0.995	BlastRules:WP_000374004
contig_1	cds	4326511	4327173	-	EEGGAC_04307	303.0	5.7e-103	1.0	0.824	0.695	UniRef:UniRef50_P78055
contig_1	cds	4327185	4329686	-	EEGGAC_04308	1328.0	0.0	0.826	0.952	0.990	UniRef:UniRef50_A0A3D2B5Q5
contig_1	cds	4329995	4331074	+	EEGGAC_04309	494.0	1.0e-175	1.0	1.278	0.780	UniRef:UniRef50_A0A376DDG9
contig_1	cds	4331089	4331409	+	EEGGAC_04310	197.0	3.7e-65	1.0	0.855	1.0	UniRef:UniRef50_P69816
contig_1	cds	4331460	4333757	+	EEGGAC_04311	1328.0	0.0	1.0	0.861	0.865	UniRef:UniRef50_P32674
contig_1	cds	4333723	4334601	+	EEGGAC_04312	573.0	1.7e-207	1.0	0.888	0.973	UniRef:UniRef50_P32675
contig_1	cds	4334603	4334944	+	EEGGAC_04313	165.0	3.0e-52	0.982	0.902	0.757	UniRef:UniRef50_A0A285B236
contig_1	cds	4334931	4335782	-	EEGGAC_04314	357.0	4.3e-122	0.993	0.801	0.641	UniRef:UniRef50_P32677
contig_1	cds	4336008	4337741	-	EEGGAC_04315	1159.0	0.0	1.0	1.0	0.990	VFDB:VFG034721
contig_1	cds	4337924	4340575	-	EEGGAC_04316	1613.0	0.0	0.976	0.928	0.936	UniRef:UniRef50_P00864
contig_1	cds	4340987	4342138	-	EEGGAC_04317	726.0	4.7e-265	1.0	0.910	0.909	UniRef:UniRef50_P23908
contig_1	cds	4342292	4343296	+	EEGGAC_04318	607.0	3.2e-219	1.0	0.884	0.889	UniRef:UniRef50_Q9KNT6
contig_1	cds	4343304	4344080	+	EEGGAC_04319	474.0	3.8e-172	1.0	1.0	0.942	BlastRules:WP_001575262
contig_1	cds	4344141	4345514	+	EEGGAC_04320	816.0	6.5e-298	0.998	0.921	0.908	UniRef:UniRef50_Q9K3D7
contig_1	ncRNA	4345576	4345685	-	EEGGAC_04321	139.3	4.2e-26	-	-	-	RFAM:RF00035
contig_1	cds	4345781	4346698	+	EEGGAC_04322	416.0	3.0e-145	0.961	0.936	0.703	UniRef:UniRef50_A0A7X4LIK5
contig_1	cds	4346681	4348081	-	EEGGAC_04323	670.0	3.7e-239	0.991	0.821	0.690	UniRef:UniRef50_Q8ZA97
contig_1	cds	4348359	4349063	+	EEGGAC_04324	441.0	6.5e-157	1.0	0.815	0.996	UniRef:UniRef50_P0ACU5
contig_1	cds	4349063	4349422	+	EEGGAC_04325	159.0	1.5e-49	0.950	0.837	0.664	UniRef:UniRef50_P0AF40
contig_1	cds	4349462	4350562	-	EEGGAC_04326	433.0	5.0e-150	0.973	0.908	0.596	UniRef:UniRef50_G4QJS8
contig_1	ncRNA-region	4350676	4350865	+	-	88.3	5.6e-15	-	-	-	RFAM:RF00174
contig_1	cds	4350931	4352775	+	EEGGAC_04327	1067.0	0.0	0.845	1.0	0.990	UniRef:UniRef50_A0A379SA30
contig_1	cds	4352720	4353577	+	EEGGAC_04328	542.0	8.6e-196	0.982	0.915	0.986	UniRef:UniRef50_P22634
contig_1	rRNA	4353950	4355491	+	EEGGAC_04329	1577.5	8.7e-48	-	-	-	RFAM:RF00177
contig_1	tRNA	4355577	4355652	+	EEGGAC_04330	66.6	-	-	-	-	-
contig_1	ncRNA	4355730	4355838	+	EEGGAC_04331	125.0	1.0e-21	-	-	-	RFAM:RF01830
contig_1	rRNA	4355846	4358750	+	EEGGAC_04332	2869.2	6.0e-06	-	-	-	RFAM:RF02541
contig_1	rRNA	4358846	4358961	+	EEGGAC_04333	92.6	2.7e-15	-	-	-	RFAM:RF00001
contig_1	cds	4359098	4360126	+	EEGGAC_04334	473.0	3.2e-166	0.991	0.887	0.646	UniRef:UniRef50_Q6DAP0
contig_1	cds	4360123	4361088	+	EEGGAC_04335	548.0	9.3e-197	0.994	0.889	0.862	UniRef:UniRef50_P06709
contig_1	cds	4361117	4362043	-	EEGGAC_04336	435.0	6.1e-152	0.997	0.810	0.671	UniRef:UniRef50_P54556
contig_1	tRNA	4362429	4362504	+	EEGGAC_04337	81.3	-	-	-	-	-
contig_1	tRNA	4362513	4362597	+	EEGGAC_04338	73.0	-	-	-	-	-
contig_1	tRNA	4362714	4362788	+	EEGGAC_04339	70.6	-	-	-	-	-
contig_1	tRNA	4362795	4362870	+	EEGGAC_04340	84.7	-	-	-	-	-
contig_1	cds	4362985	4364169	+	EEGGAC_04341	751.0	3.8e-273	1.188	0.914	0.838	UniRef:UniRef50_P0CE47
contig_1	cds	4364399	4364782	+	EEGGAC_04342	195.0	1.5e-63	1.0	0.809	0.850	UniRef:UniRef50_P0AG96
contig_1	cds	4364784	4365329	+	EEGGAC_04343	292.0	5.6e-101	0.823	1.0	0.960	UniRef:UniRef50_A0A4Q3YN90
contig_1	cds	4365488	4365916	+	EEGGAC_04344	191.0	1.8e-61	1.0	0.845	0.683	UniRef:UniRef50_P10055
contig_1	cds	4365920	4366624	+	EEGGAC_04345	418.0	1.5e-148	1.051	1.0	0.935	UniRef:UniRef50_P0A7L0
contig_1	cds	4366916	4367413	+	EEGGAC_04346	237.0	1.1e-79	1.0	1.154	0.824	UniRef:UniRef50_A0A485B5U9
contig_1	cds	4367480	4367845	+	EEGGAC_04347	144.0	8.0e-44	0.959	0.835	0.802	UniRef:UniRef50_P0A7K2
contig_1	ncRNA	4367850	4367911	+	EEGGAC_04348	74.6	9.8e-15	-	-	-	RFAM:RF00630
contig_1	cds	4368165	4372193	+	EEGGAC_04349	1890.0	0.0	1.113	0.999	0.662	UniRef:UniRef50_P0A8V2
contig_1	cds	4372270	4376493	+	EEGGAC_04350	2248.0	0.0	0.977	0.961	0.830	UniRef:UniRef50_Q65W40
contig_1	cds	4376707	4377246	+	EEGGAC_04351	351.0	2.0e-123	0.966	0.828	0.977	UniRef:UniRef50_P27375
contig_1	ncRNA	4377248	4377408	-	EEGGAC_04352	201.2	9.7e-30	-	-	-	RFAM:RF00372
contig_1	cds	4377656	4378789	-	EEGGAC_04353	509.0	4.9e-179	0.981	0.841	0.668	UniRef:UniRef50_A0A7T3X3R1
contig_1	cds	4378786	4379556	-	EEGGAC_04354	452.0	2.3e-163	0.992	0.992	0.925	BlastRules:WP_000944065
contig_1	cds	4379558	4379758	-	EEGGAC_04355	-	-	-	-	-	-
contig_1	cds	4379742	4380497	-	EEGGAC_04356	271.0	5.4e-90	1.008	0.984	0.549	UniRef:UniRef50_A0A8S0FGV7
contig_1	cds	4380490	4381125	-	EEGGAC_04357	215.0	8.8e-69	0.953	0.810	0.522	UniRef:UniRef50_A0A097QY13
contig_1	cds	4381125	4383020	-	EEGGAC_04358	854.0	1.7e-307	0.992	0.960	0.660	UniRef:UniRef50_Q6G477
contig_1	ncRNA-region	4383101	4383201	-	-	74.7	3.6e-12	-	-	-	RFAM:RF00059
contig_1	cds	4383253	4383729	-	EEGGAC_04359	282.0	8.3e-97	1.203	1.0	0.795	UniRef:UniRef50_P0AFX4
contig_1	cds	4383824	4384597	+	EEGGAC_04360	454.0	1.2e-161	1.0	0.915	0.825	UniRef:UniRef50_P32664
contig_1	cds	4384637	4385701	+	EEGGAC_04361	504.0	2.7e-178	1.0	0.944	0.686	UniRef:UniRef50_A9KCZ5
contig_1	cds	4385711	4386382	+	EEGGAC_04362	380.0	3.6e-134	0.996	0.996	0.824	UniRef:UniRef50_I2BE02
contig_1	cds	4386425	4387015	+	EEGGAC_04363	265.0	4.0e-89	1.0	0.970	0.628	UniRef:UniRef50_A0A6L2ZL37
contig_1	cds	4387202	4387474	+	EEGGAC_04364	97.4	5.1e-26	1.0	0.818	0.578	UniRef:UniRef50_A0A090ASH9
contig_1	cds	4387547	4388182	+	EEGGAC_04365	382.0	1.1e-134	1.052	0.917	0.937	UniRef:UniRef50_P32681
contig_1	cds	4388184	4388603	-	EEGGAC_04366	251.0	2.4e-85	0.928	0.843	0.992	UniRef:UniRef50_A0A484Y856
contig_1	cds	4388841	4390217	+	EEGGAC_04367	624.0	4.7e-221	1.011	0.836	0.721	UniRef:UniRef50_P14377
contig_1	cds	4390214	4391539	+	EEGGAC_04368	652.0	1.0e-235	1.0	1.205	0.816	UniRef:UniRef50_A0A3S4KDD1
contig_1	cds	4391536	4392825	-	EEGGAC_04369	777.0	3.1e-283	1.121	1.0	0.830	UniRef:UniRef50_P15640
contig_1	cds	4392837	4394426	-	EEGGAC_04370	936.0	0.0	1.0	0.860	0.894	UniRef:UniRef50_P15639
contig_1	rRNA	4395043	4396584	+	EEGGAC_04371	1577.5	8.7e-48	-	-	-	RFAM:RF00177
contig_1	tRNA	4396670	4396745	+	EEGGAC_04372	66.6	-	-	-	-	-
contig_1	ncRNA	4396823	4396931	+	EEGGAC_04373	125.0	1.0e-21	-	-	-	RFAM:RF01830
contig_1	rRNA	4396939	4399843	+	EEGGAC_04374	2869.2	6.0e-06	-	-	-	RFAM:RF02541
contig_1	rRNA	4399939	4400054	+	EEGGAC_04375	92.6	2.7e-15	-	-	-	RFAM:RF00001
contig_1	cds	4400339	4400782	-	EEGGAC_04376	202.0	1.5e-65	0.980	0.823	0.667	UniRef:UniRef50_P09163
contig_1	cds	4400939	4401868	+	EEGGAC_04377	388.0	6.9e-134	1.094	0.977	0.559	UniRef:UniRef50_Q9KRM5
contig_1	cds	4402137	4403738	+	EEGGAC_04378	884.0	0.0	0.998	0.922	0.820	UniRef:UniRef50_A0A0M0I003
contig_1	cds	4403768	4405072	+	EEGGAC_04379	632.0	3.1e-226	0.998	0.919	0.721	UniRef:UniRef50_B6BQ52
contig_1	cds	4405121	4406857	+	EEGGAC_04380	1173.0	0.0	0.997	0.901	0.993	UniRef:UniRef50_P51067
contig_1	cds	4406826	4409012	-	EEGGAC_04381	-	-	-	-	-	-
contig_1	cds	4409329	4410153	-	EEGGAC_04382	504.0	7.3e-181	0.993	0.855	0.923	UniRef:UniRef50_P16528
contig_1	cds	4410353	4414036	+	EEGGAC_04383	2366.0	0.0	1.087	1.0	0.912	UniRef:UniRef50_P13009
contig_1	cds	4414256	4415887	+	EEGGAC_04384	589.0	3.2e-205	0.982	0.864	0.610	UniRef:UniRef50_P0AF43
contig_1	cds	4415977	4416666	-	EEGGAC_04385	409.0	7.6e-145	0.996	0.860	0.890	UniRef:UniRef50_P36936
contig_1	cds	4417048	4418277	-	EEGGAC_04386	732.0	3.6e-269	0.995	0.993	0.860	BlastRules:WP_002884587
contig_1	cds	4418329	4419153	-	EEGGAC_04387	330.0	2.2e-111	1.241	0.980	0.521	UniRef:UniRef50_P69805
contig_1	cds	4419164	4419961	-	EEGGAC_04388	437.0	1.0e-154	0.977	0.878	0.934	UniRef:UniRef50_Q9RGG3
contig_1	cds	4420027	4420521	-	EEGGAC_04389	281.0	1.1e-96	0.951	0.857	0.885	UniRef:UniRef50_P37081
contig_1	cds	4420521	4420928	-	EEGGAC_04390	253.0	1.5e-86	0.963	0.935	0.954	UniRef:UniRef50_P37080
contig_1	cds	4420938	4421744	-	EEGGAC_04391	321.0	4.9e-109	1.019	0.993	0.604	UniRef:UniRef50_R2S307
contig_1	cds	4421814	4422761	-	EEGGAC_04392	528.0	2.3e-190	0.848	0.989	0.985	UniRef:UniRef50_A0A376W8X1
contig_1	cds	4423109	4423981	+	EEGGAC_04393	443.0	2.4e-156	1.0	0.906	0.776	UniRef:UniRef50_Q8ZKL1
contig_1	cds	4423982	4424254	-	EEGGAC_04394	130.0	2.4e-39	1.022	1.0	0.783	UniRef:UniRef50_A0A389MF16
contig_1	cds	4424506	4425855	-	EEGGAC_04395	649.0	3.3e-234	0.829	0.992	0.933	UniRef:UniRef50_A0A379U5H8
contig_1	ncRNA-region	4425947	4426143	-	-	99.4	2.2e-14	-	-	-	RFAM:RF00168
contig_1	cds	4426380	4428029	+	EEGGAC_04396	783.0	6.2e-281	1.0	0.832	0.698	UniRef:UniRef50_O25781
contig_1	ncRNA	4428151	4428300	-	EEGGAC_04397	78.5	4.9e-11	-	-	-	RFAM:RF02053
contig_1	cds	4428497	4428739	+	EEGGAC_04398	-	-	-	-	-	-
contig_1	cds	4428853	4429491	+	EEGGAC_04399	387.0	5.7e-137	0.910	0.832	0.984	UniRef:UniRef50_P32687
contig_1	cds	4429488	4430225	+	EEGGAC_04400	469.0	3.0e-168	1.0	0.939	0.988	UniRef:UniRef50_P32688
contig_1	cds	4430225	4432321	+	EEGGAC_04401	823.0	2.0e-293	1.010	1.0	0.573	UniRef:UniRef50_B2VKA7
contig_1	cds	4432860	4433270	+	EEGGAC_04402	242.0	7.2e-82	1.0	0.824	0.963	UniRef:UniRef50_P0A7C8
contig_1	cds	4433364	4434254	-	EEGGAC_04403	516.0	3.9e-185	0.902	0.881	0.993	UniRef:UniRef50_A0A845SKQ7
contig_1	cds	4434269	4435813	-	EEGGAC_04404	600.0	9.1e-211	0.982	0.917	0.598	UniRef:UniRef50_A0A379YFR7
contig_1	ncRNA	4435833	4435903	+	EEGGAC_04405	59.7	3.3e-08	-	-	-	RFAM:RF02564
contig_1	cds	4435967	4437157	-	EEGGAC_04406	756.0	1.2e-275	1.0	0.828	0.944	UniRef:UniRef50_P19576
contig_1	cds	4437522	4438637	+	EEGGAC_04407	622.0	1.6e-223	1.0	0.823	0.836	UniRef:UniRef50_P68187
contig_1	cds	4438709	4440049	+	EEGGAC_04408	910.0	0.0	1.0	1.0	0.984	BlastRules:WP_000973663
contig_1	cds	4440199	4441119	+	EEGGAC_04409	575.0	5.4e-208	0.993	0.921	1.0	UniRef:UniRef50_P03841
contig_1	cds	4441348	4442928	+	EEGGAC_04410	883.0	0.0	1.0	1.0	0.907	VFDB:VFG034866
contig_1	cds	4443151	4443648	+	EEGGAC_04411	258.0	4.2e-87	1.0	0.829	0.788	UniRef:UniRef50_A0A0F0VL15
contig_1	cds	4443661	4444533	+	EEGGAC_04412	335.0	2.2e-113	0.976	0.840	0.587	UniRef:UniRef50_Q15ZT9
contig_1	cds	4444688	4447111	-	EEGGAC_04413	1593.0	0.0	1.0	0.976	1.0	UniRef:UniRef50_P0A7A7
contig_1	cds	4447282	4447650	+	EEGGAC_04414	226.0	2.8e-78	1.0	1.0	0.992	BlastRules:WP_000002907
contig_1	cds	4447760	4448368	+	EEGGAC_04415	265.0	3.7e-89	0.970	0.966	0.694	UniRef:UniRef50_Q6D9I5
contig_1	cds	4448441	4449766	+	EEGGAC_04416	657.0	6.8e-236	0.887	0.818	0.908	UniRef:UniRef50_P28303
contig_1	cds	4449882	4450091	+	EEGGAC_04417	111.0	1.4e-32	0.928	0.970	0.844	UniRef:UniRef50_A0A485BC09
contig_1	cds	4450133	4450648	-	EEGGAC_04418	218.0	1.1e-71	0.942	0.920	0.658	UniRef:UniRef50_C9Y1F8
contig_1	cds	4450966	4451928	+	EEGGAC_04419	550.0	1.1e-197	1.062	1.0	0.847	UniRef:UniRef50_A0A5Q2EJ51
contig_1	cds	4452291	4453328	+	EEGGAC_04420	642.0	7.5e-233	0.997	0.903	0.904	UniRef:UniRef50_P32695
contig_1	cds	4453462	4453704	+	EEGGAC_04421	-	-	-	-	-	-
contig_1	cds	4453870	4454853	-	EEGGAC_04422	454.0	5.6e-159	1.0	0.849	0.700	UniRef:UniRef50_P28304
contig_1	cds	4454936	4456351	+	EEGGAC_04423	891.0	0.0	1.0	0.933	0.979	UniRef:UniRef50_P0ACB0
contig_1	cds	4456404	4457483	+	EEGGAC_04424	621.0	2.8e-224	0.955	0.864	0.898	UniRef:UniRef50_P0A6B4
contig_1	cds	4457736	4458929	+	EEGGAC_04425	706.0	3.2e-259	1.0	1.0	0.884	BlastRules:WP_000486903
contig_1	cds	4459151	4459654	-	EEGGAC_04426	310.0	5.5e-108	1.036	0.930	0.960	UniRef:UniRef50_A0A7U9J0L8
contig_1	cds	4460055	4460768	+	EEGGAC_04427	465.0	2.6e-166	1.0	0.826	0.958	UniRef:UniRef50_Q59544
contig_1	cds	4460879	4461295	+	EEGGAC_04428	178.0	1.6e-56	1.007	0.832	0.597	UniRef:UniRef50_A0A2K4X6A9
contig_1	cds	4461299	4461655	+	EEGGAC_04429	217.0	1.3e-72	0.992	0.893	0.923	UniRef:UniRef50_P0AF50
contig_1	cds	4461690	4464512	-	EEGGAC_04430	1486.0	0.0	1.0	0.917	0.766	UniRef:UniRef50_P57979
contig_1	cds	4464767	4465303	+	EEGGAC_04431	275.0	3.6e-96	1.006	1.017	0.838	BlastRules:WP_000168322
contig_1	cds	4465402	4465683	-	EEGGAC_04432	132.0	8.9e-40	1.0	0.823	0.688	UniRef:UniRef50_A0A0H3GHM5
contig_1	cds	4466112	4467695	+	EEGGAC_04433	1031.0	0.0	1.0	0.998	0.979	BlastRules:WP_000019548
contig_1	cds	4467701	4468024	-	EEGGAC_04434	215.0	4.0e-72	0.981	0.833	1.0	UniRef:UniRef50_P0A9E2
contig_1	cds	4468110	4468574	+	EEGGAC_04435	292.0	1.2e-103	0.987	1.0	0.947	BlastRules:WP_000412686
contig_1	ncRNA	4468745	4468885	-	EEGGAC_04436	153.4	1.7e-24	-	-	-	RFAM:RF01408
contig_1	cds	4469298	4470647	+	EEGGAC_04437	820.0	1.0e-302	1.0	1.0	1.0	BlastRules:WP_000106882
contig_1	cds	4470798	4472447	+	EEGGAC_04438	798.0	3.3e-288	0.995	0.982	0.755	UniRef:UniRef50_A0A379Z6K5
contig_1	cds	4472601	4473893	-	EEGGAC_04439	543.0	1.8e-191	1.009	1.0	0.848	UniRef:UniRef50_P32704
contig_1	cds	4474071	4475720	-	EEGGAC_04440	850.0	4.1e-307	0.971	0.810	0.839	UniRef:UniRef50_P32705
contig_1	cds	4475717	4476031	-	EEGGAC_04441	169.0	3.6e-54	0.962	0.952	0.840	UniRef:UniRef50_K2K1S2
contig_1	ncRNA	4476123	4476193	+	EEGGAC_04442	77.5	1.9e-11	-	-	-	RFAM:RF02564
contig_1	ncRNA	4476214	4476285	+	EEGGAC_04443	67.5	1.3e-09	-	-	-	RFAM:RF02564
contig_1	ncRNA	4476306	4476375	+	EEGGAC_04444	71.5	2.4e-10	-	-	-	RFAM:RF02564
contig_1	ncRNA	4476396	4476466	+	EEGGAC_04445	84.7	9.6e-13	-	-	-	RFAM:RF02564
contig_1	cds	4476504	4478462	-	EEGGAC_04446	1138.0	0.0	1.138	1.0	0.749	UniRef:UniRef50_Q8ZKF6
contig_1	cds	4478854	4480290	+	EEGGAC_04447	597.0	7.4e-211	0.946	0.879	0.595	UniRef:UniRef50_P0ABK9
contig_1	cds	4480335	4480901	+	EEGGAC_04448	355.0	5.6e-125	1.0	0.866	0.878	UniRef:UniRef50_P0ABL1
contig_1	cds	4480898	4481569	+	EEGGAC_04449	313.0	5.0e-107	0.969	0.878	0.685	UniRef:UniRef50_I3D8T3
contig_1	cds	4481566	4482522	+	EEGGAC_04450	576.0	6.6e-208	1.104	1.0	0.886	UniRef:UniRef50_P32709
contig_1	cds	4482638	4484260	+	EEGGAC_04451	605.0	2.6e-211	1.061	0.912	0.558	UniRef:UniRef50_W0L3S9
contig_1	cds	4484253	4484636	+	EEGGAC_04452	176.0	4.4e-56	0.906	0.846	0.783	UniRef:UniRef50_A0AAP9IIA9
contig_1	cds	4484633	4485229	+	EEGGAC_04453	345.0	5.6e-121	1.0	1.0	0.894	UniRef:UniRef50_A0A2B7LJ99
contig_1	cds	4485571	4486884	+	EEGGAC_04454	644.0	1.1e-229	0.977	0.807	0.789	UniRef:UniRef50_P21345
contig_1	ncRNA	4487001	4487071	+	EEGGAC_04455	68.0	1.0e-09	-	-	-	RFAM:RF02564
