locus_tag	ftype	length_bp	gene	EC_number	COG	product
OLECGONO_04301	CDS	588	sfp	2.7.8.7	COG2091	4'-phosphopantetheinyl transferase Sfp
OLECGONO_04302	CDS	1230	fabF_2	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
OLECGONO_04303	CDS	732	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
OLECGONO_04304	CDS	465				hypothetical protein
OLECGONO_04305	CDS	1170	fabF_3	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
OLECGONO_04306	CDS	585				hypothetical protein
OLECGONO_04307	CDS	2319				hypothetical protein
OLECGONO_04308	CDS	606	lolA_2			Outer-membrane lipoprotein carrier protein
OLECGONO_04309	CDS	423		3.1.-.-	COG0824	Putative esterase
OLECGONO_04310	CDS	1677		2.4.1.54		Undecaprenyl-phosphate mannosyltransferase
OLECGONO_04311	CDS	354				hypothetical protein
OLECGONO_04312	CDS	1362	yhfT	6.2.1.-	COG0318	putative acyl--CoA ligase YhfT
OLECGONO_04313	CDS	582				hypothetical protein
OLECGONO_04314	CDS	252	acpP_2		COG0236	Acyl carrier protein
OLECGONO_04315	CDS	258	acpP_3			Acyl carrier protein
OLECGONO_04316	CDS	840				hypothetical protein
OLECGONO_04317	CDS	723				hypothetical protein
OLECGONO_04318	CDS	1059	sfmM2	2.1.1.304		L-tyrosine C(3)-methyltransferase
OLECGONO_04319	CDS	378				hypothetical protein
OLECGONO_04320	CDS	1050	yhhT_2		COG0628	Putative transport protein YhhT
OLECGONO_04321	CDS	1251	yhhS_2			putative MFS-type transporter YhhS
OLECGONO_04322	CDS	558				hypothetical protein
OLECGONO_04323	CDS	666	yhhQ		COG1738	Queuosine precursor transporter
OLECGONO_04324	CDS	246	tusA		COG0425	Sulfur carrier protein TusA
OLECGONO_04325	CDS	309				hypothetical protein
OLECGONO_04326	CDS	2199	zntA	3.6.3.-		Zinc/cadmium/lead-transporting P-type ATPase
OLECGONO_04327	CDS	627				hypothetical protein
OLECGONO_04328	CDS	360				hypothetical protein
OLECGONO_04329	CDS	270				hypothetical protein
OLECGONO_04330	CDS	597	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
OLECGONO_04331	CDS	1497	ftsY		COG0552	Signal recognition particle receptor FtsY
OLECGONO_04332	CDS	669	ftsE		COG2884	Cell division ATP-binding protein FtsE
OLECGONO_04333	CDS	1059	ftsX		COG2177	Cell division protein FtsX
OLECGONO_04334	CDS	855	rpoH		COG0568	RNA polymerase sigma factor RpoH
OLECGONO_04335	CDS	1104	livJ		COG0683	Leu/Ile/Val-binding protein
OLECGONO_04336	CDS	384	panZ			PanD regulatory factor
OLECGONO_04337	CDS	1110	livK		COG0683	Leucine-specific-binding protein
OLECGONO_04338	CDS	927	livH		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
OLECGONO_04339	CDS	1278				hypothetical protein
OLECGONO_04340	CDS	768	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
OLECGONO_04341	CDS	714	livF		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
OLECGONO_04342	CDS	1317	ugpB		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
OLECGONO_04343	CDS	888	ugpA		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
OLECGONO_04344	CDS	846	lacG			Lactose transport system permease protein LacG
OLECGONO_04345	CDS	1071	ugpC	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
OLECGONO_04346	CDS	744	ugpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
OLECGONO_04347	CDS	441	yhhA			putative protein YhhA
OLECGONO_04348	CDS	1743	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
OLECGONO_04349	CDS	285				hypothetical protein
OLECGONO_04350	CDS	495				hypothetical protein
OLECGONO_04351	CDS	1179	hcpA_3		COG3157	Major exported protein
OLECGONO_04352	CDS	489	aaaT	2.3.1.-	COG0454	L-amino acid N-acetyltransferase AaaT
OLECGONO_04353	CDS	1038	yhhX	1.-.-.-	COG0673	putative oxidoreductase YhhX
OLECGONO_04354	CDS	696	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
OLECGONO_04355	CDS	996	gntR_2			HTH-type transcriptional regulator GntR
OLECGONO_04356	CDS	528	gntK_2	2.7.1.12	COG3265	Thermoresistant gluconokinase
OLECGONO_04357	CDS	1341	gntU		COG2610	Low-affinity gluconate transporter
OLECGONO_04358	CDS	594				hypothetical protein
OLECGONO_04359	CDS	1104	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
OLECGONO_04360	CDS	2187	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
OLECGONO_04361	CDS	1974	glgX	3.2.1.196	COG1523	Glycogen debranching enzyme
OLECGONO_04362	CDS	1296	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
OLECGONO_04363	CDS	1434	glgA	2.4.1.21	COG0297	Glycogen synthase
OLECGONO_04364	CDS	2448	malP_2	2.4.1.1	COG0058	Maltodextrin phosphorylase
OLECGONO_04365	CDS	705	fimA_4			Type-1 fimbrial protein, A chain
OLECGONO_04366	CDS	753	fimC_2			Chaperone protein FimC
OLECGONO_04367	CDS	2529	elfC_2		COG3188	putative outer membrane usher protein ElfC
OLECGONO_04368	CDS	564	ycbU		COG3539	putative fimbrial-like protein YcbU
OLECGONO_04369	CDS	525	ycbV		COG3539	putative fimbrial-like protein YcbV
OLECGONO_04370	CDS	780	ycbF		COG3121	putative fimbrial chaperone YcbF
OLECGONO_04371	CDS	1131	sfmH_2			putative fimbrial-like protein SfmH
OLECGONO_04372	CDS	1506	glpD	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
OLECGONO_04373	CDS	327	glpE	2.8.1.1	COG0607	Thiosulfate sulfurtransferase GlpE
OLECGONO_04374	CDS	831	glpG	3.4.21.105	COG0705	Rhomboid protease GlpG
OLECGONO_04375	CDS	759	glpR_2		COG1349	Glycerol-3-phosphate regulon repressor
OLECGONO_04376	CDS	1599	glrR_2		COG2204	Transcriptional regulatory protein GlrR
OLECGONO_04377	CDS	1227	rtcB_2	6.5.1.-	COG1690	RNA-splicing ligase RtcB
OLECGONO_04378	CDS	1017	rtcA	6.5.1.4	COG0430	RNA 3'-terminal phosphate cyclase
OLECGONO_04379	CDS	2706	malT		COG2909	HTH-type transcriptional regulator MalT
OLECGONO_04380	CDS	2394	malP_3	2.4.1.1	COG0058	Maltodextrin phosphorylase
OLECGONO_04381	CDS	2082	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
OLECGONO_04382	CDS	1317	gntT		COG2610	High-affinity gluconate transporter
OLECGONO_04383	CDS	576	nfuA		COG0316	Fe/S biogenesis protein NfuA
OLECGONO_04384	CDS	684	pyrE_2	2.4.2.10		Orotate phosphoribosyltransferase
OLECGONO_04385	CDS	771	bioH	3.1.1.85	COG0596	Pimeloyl-[acyl-carrier protein] methyl ester esterase
OLECGONO_04386	CDS	99				hypothetical protein
OLECGONO_04387	CDS	894	rpnA_4	3.1.21.-	COG5464	Recombination-promoting nuclease RpnA
OLECGONO_04388	CDS	237	feoC			putative [Fe-S]-dependent transcriptional repressor FeoC
OLECGONO_04389	CDS	2322	feoB		COG0370	Fe(2+) transporter FeoB
OLECGONO_04390	CDS	228	feoA		COG1918	Fe(2+) transport protein A
OLECGONO_04391	CDS	2322	yhgF		COG2183	Protein YhgF
OLECGONO_04392	CDS	477	greB		COG0782	Transcription elongation factor GreB
OLECGONO_04393	CDS	720	ompR			Transcriptional regulatory protein OmpR
OLECGONO_04394	CDS	1353	envZ	2.7.13.3		Osmolarity sensor protein EnvZ
OLECGONO_04395	CDS	1623	pckA	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
OLECGONO_04396	CDS	1725				hypothetical protein
OLECGONO_04397	CDS	879	hslO		COG1281	33 kDa chaperonin
OLECGONO_04398	CDS	402	hslR		COG1188	Heat shock protein 15
OLECGONO_04399	CDS	669	yrfG	3.1.3.5	COG1011	GMP/IMP nucleotidase YrfG
OLECGONO_04400	CDS	2136	yrfF			Putative membrane protein IgaA 
OLECGONO_04401	CDS	561	nudE	3.6.1.-	COG0494	ADP compounds hydrolase NudE
OLECGONO_04402	CDS	2553	mrcA		COG5009	Penicillin-binding protein 1A
OLECGONO_04403	CDS	780				hypothetical protein
OLECGONO_04404	CDS	540				hypothetical protein
OLECGONO_04405	CDS	441				hypothetical protein
OLECGONO_04406	CDS	405				hypothetical protein
OLECGONO_04407	CDS	1209	pilQ		COG4796	Type IV pilus biogenesis and competence protein PilQ
OLECGONO_04408	CDS	522	aroK	2.7.1.71	COG0703	Shikimate kinase 1
OLECGONO_04409	CDS	1089	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
OLECGONO_04410	CDS	1287	damX		COG3266	Cell division protein DamX
OLECGONO_04411	CDS	837	dam	2.1.1.72	COG0338	DNA adenine methylase
OLECGONO_04412	CDS	678	rpe_2	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
OLECGONO_04413	CDS	759	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
OLECGONO_04414	CDS	1005	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
OLECGONO_04415	CDS	906				hypothetical protein
OLECGONO_04416	CDS	363				hypothetical protein
OLECGONO_04417	CDS	1164	yhfX		COG3457	putative protein YhfX
OLECGONO_04418	CDS	1227	deoB_2	5.4.2.7	COG1015	Phosphopentomutase
OLECGONO_04419	CDS	879	php_2		COG1735	Phosphotriesterase homology protein
OLECGONO_04420	CDS	354				hypothetical protein
OLECGONO_04421	CDS	1305				hypothetical protein
OLECGONO_04422	CDS	1086	yhfS			putative protein YhfS
OLECGONO_04423	CDS	168				hypothetical protein
OLECGONO_04424	CDS	1374	cysG		COG0007	Siroheme synthase
OLECGONO_04425	CDS	807	nirC		COG2116	Nitrite transporter NirC
OLECGONO_04426	CDS	327	nirD	1.7.1.15	COG2146	Nitrite reductase (NADH) small subunit
OLECGONO_04427	CDS	2544	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
OLECGONO_04428	CDS	1182	tsgA		COG0477	Protein TsgA
OLECGONO_04429	CDS	573	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
OLECGONO_04430	CDS	168	yhfG			putative protein YhfG
OLECGONO_04431	CDS	603	fic	2.7.7.-	COG2184	putative adenosine monophosphate-protein transferase fic
OLECGONO_04432	CDS	564	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
OLECGONO_04433	CDS	1221	argD	2.6.1.11	COG4992	Acetylornithine/succinyldiaminopimelate aminotransferase
OLECGONO_04434	CDS	2091	yccS_2		COG1289	Inner membrane protein YccS
OLECGONO_04435	CDS	633	crp		COG0664	cAMP-activated global transcriptional regulator CRP
OLECGONO_04436	CDS	405	yhfA		COG1765	Protein YhfA
OLECGONO_04437	CDS	870	cfxP	2.7.1.19	COG3954	Phosphoribulokinase, plasmid
OLECGONO_04438	CDS	219				hypothetical protein
OLECGONO_04439	CDS	1023				hypothetical protein
OLECGONO_04440	CDS	1914	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
OLECGONO_04441	CDS	552	ywrO	1.6.99.-	COG2249	General stress protein 14
OLECGONO_04442	CDS	1806	kefC_2		COG0475	Glutathione-regulated potassium-efflux system protein KefC
OLECGONO_04443	CDS	201				hypothetical protein
OLECGONO_04444	CDS	591	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
OLECGONO_04445	CDS	219	slyX		COG2900	Protein SlyX 
OLECGONO_04446	CDS	813	fkpA	5.2.1.8	COG0545	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA
OLECGONO_04447	CDS	723	dauR		COG2964	Transcriptional regulator DauR
OLECGONO_04448	CDS	387	tusD	2.8.1.-	COG1553	Sulfurtransferase TusD
OLECGONO_04449	CDS	360	tusC		COG2923	Protein TusC
OLECGONO_04450	CDS	288	tusB		COG2168	Protein TusB
OLECGONO_04451	CDS	375	rpsL		COG0048	30S ribosomal protein S12
OLECGONO_04452	CDS	471	rpsG		COG0049	30S ribosomal protein S7
OLECGONO_04453	CDS	2115	fusA		COG0480	Elongation factor G
OLECGONO_04454	CDS	1185	tufA		COG0050	Elongation factor Tu 1
OLECGONO_04455	CDS	195	bfd		COG2906	Bacterioferritin-associated ferredoxin
OLECGONO_04456	CDS	477	bfr	1.16.3.1	COG2193	Bacterioferritin
OLECGONO_04457	CDS	468	outO			Type 4 prepilin-like proteins leader peptide-processing enzyme
OLECGONO_04458	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
OLECGONO_04459	CDS	630	rplC		COG0087	50S ribosomal protein L3
OLECGONO_04460	CDS	606	rplD		COG0088	50S ribosomal protein L4
OLECGONO_04461	CDS	303	rplW		COG0089	50S ribosomal protein L23
OLECGONO_04462	CDS	822	rplB		COG0090	50S ribosomal protein L2
OLECGONO_04463	CDS	279	rpsS		COG0185	30S ribosomal protein S19
OLECGONO_04464	CDS	333	rplV		COG0091	50S ribosomal protein L22
OLECGONO_04465	CDS	702	rpsC		COG0092	30S ribosomal protein S3
OLECGONO_04466	CDS	411	rplP		COG0197	50S ribosomal protein L16
OLECGONO_04467	CDS	192	rpmC		COG0255	50S ribosomal protein L29
OLECGONO_04468	CDS	255	rpsQ		COG0186	30S ribosomal protein S17
OLECGONO_04469	CDS	372	rplN		COG0093	50S ribosomal protein L14
OLECGONO_04470	CDS	315	rplX		COG0198	50S ribosomal protein L24
OLECGONO_04471	CDS	540	rplE		COG0094	50S ribosomal protein L5
OLECGONO_04472	CDS	306	rpsN		COG0199	30S ribosomal protein S14
OLECGONO_04473	CDS	393	rpsH		COG0096	30S ribosomal protein S8
OLECGONO_04474	CDS	534	rplF		COG0097	50S ribosomal protein L6
OLECGONO_04475	CDS	354	rplR		COG0256	50S ribosomal protein L18
OLECGONO_04476	CDS	504	rpsE		COG0098	30S ribosomal protein S5
OLECGONO_04477	CDS	180	rpmD		COG1841	50S ribosomal protein L30
OLECGONO_04478	CDS	435	rplO		COG0200	50S ribosomal protein L15
OLECGONO_04479	CDS	1332	secY		COG0201	Protein translocase subunit SecY
OLECGONO_04480	CDS	117	rpmJ		COG0257	50S ribosomal protein L36
OLECGONO_04481	CDS	357	rpsM		COG0099	30S ribosomal protein S13
OLECGONO_04482	CDS	390	rpsK		COG0100	30S ribosomal protein S11
OLECGONO_04483	CDS	621	rpsD		COG0522	30S ribosomal protein S4
OLECGONO_04484	CDS	990	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
OLECGONO_04485	CDS	384	rplQ		COG0203	50S ribosomal protein L17
OLECGONO_04486	CDS	369				hypothetical protein
OLECGONO_04487	CDS	426	zntR		COG0789	HTH-type transcriptional regulator ZntR
OLECGONO_04488	CDS	219	arfA		COG3036	Alternative ribosome-rescue factor A
OLECGONO_04489	CDS	411	mscL		COG1970	Large-conductance mechanosensitive channel
OLECGONO_04490	CDS	1377	trkA		COG0569	Trk system potassium uptake protein TrkA
OLECGONO_04491	CDS	1290	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
OLECGONO_04492	CDS	948	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
OLECGONO_04493	CDS	510	def	3.5.1.88	COG0242	Peptide deformylase
OLECGONO_04494	CDS	1125	dprA		COG0758	DNA processing protein DprA
OLECGONO_04495	CDS	474	smg			Protein Smg
OLECGONO_04496	CDS	543	topA_2	5.99.1.2	COG0550	DNA topoisomerase 1
OLECGONO_04497	CDS	573	tsaC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
OLECGONO_04498	CDS	819	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
OLECGONO_04499	CDS	258				hypothetical protein
OLECGONO_04500	CDS	555	yrdA_2		COG0663	Protein YrdA
OLECGONO_04501	rRNA	1538				16S ribosomal RNA
OLECGONO_04502	tRNA	77				tRNA-Ile(gat)
OLECGONO_04503	tRNA	76				tRNA-Ala(tgc)
OLECGONO_04504	rRNA	2902				23S ribosomal RNA
OLECGONO_04505	rRNA	111				5S ribosomal RNA
OLECGONO_04506	tRNA	76				tRNA-Thr(ggt)
OLECGONO_04507	rRNA	111				5S ribosomal RNA
OLECGONO_04508	CDS	759	glnQ_3			Glutamine transport ATP-binding protein GlnQ
OLECGONO_04509	CDS	1104	yhdY		COG0765	Inner membrane amino-acid ABC transporter permease protein YhdY
OLECGONO_04510	CDS	1182	glnM_2		COG0765	putative glutamine ABC transporter permease protein GlnM
OLECGONO_04511	CDS	1026	yhdW			Putative amino-acid ABC transporter-binding protein YhdW
OLECGONO_04512	CDS	222				hypothetical protein
OLECGONO_04513	CDS	291				hypothetical protein
OLECGONO_04514	CDS	3105	acrF		COG0841	Multidrug export protein AcrF
OLECGONO_04515	CDS	1158	acrE			Multidrug export protein AcrE
OLECGONO_04516	CDS	663	acrR_2		COG1309	HTH-type transcriptional regulator AcrR
OLECGONO_04517	CDS	180				hypothetical protein
OLECGONO_04518	CDS	885	yhdJ_1	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
OLECGONO_04519	CDS	297	fis		COG2901	DNA-binding protein Fis
OLECGONO_04520	CDS	966	dus	1.3.1.-	COG0042	putative tRNA-dihydrouridine synthase
OLECGONO_04521	CDS	882	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
OLECGONO_04522	CDS	1452	panF		COG4145	Sodium/pantothenate symporter
OLECGONO_04523	CDS	243	yhdT		COG3924	putative membrane protein YhdT
OLECGONO_04524	CDS	1350	accC	6.3.4.14	COG0439	Biotin carboxylase
OLECGONO_04525	CDS	471	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
OLECGONO_04526	CDS	831				hypothetical protein
OLECGONO_04527	CDS	975	acuI	1.3.1.84	COG0604	putative acrylyl-CoA reductase AcuI
OLECGONO_04528	CDS	1941	csrD			RNase E specificity factor CsrD
OLECGONO_04529	CDS	1044	mreB		COG1077	Rod shape-determining protein MreB
OLECGONO_04530	CDS	1017	mreC		COG1792	Cell shape-determining protein MreC
OLECGONO_04531	CDS	489	mreD		COG2891	Rod shape-determining protein MreD
OLECGONO_04532	CDS	594	yhdE		COG0424	Maf-like protein YhdE
OLECGONO_04533	CDS	1470	rng	3.1.26.-	COG1530	Ribonuclease G
OLECGONO_04534	CDS	3801				hypothetical protein
OLECGONO_04535	CDS	1446	tldD	3.4.-.-	COG0312	Metalloprotease TldD
OLECGONO_04536	CDS	930	dmlR_4			HTH-type transcriptional regulator DmlR
OLECGONO_04537	CDS	204	aaeX			Protein AaeX
OLECGONO_04538	CDS	933	aaeA_2		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
OLECGONO_04539	CDS	1968	aaeB_2		COG1289	p-hydroxybenzoic acid efflux pump subunit AaeB
OLECGONO_04540	CDS	273	yhcO		COG2732	putative protein YhcO
OLECGONO_04541	CDS	264	bhsA_4			Multiple stress resistance protein BhsA
OLECGONO_04542	CDS	471	argR		COG1438	Arginine repressor
OLECGONO_04543	CDS	939	mdh_2	1.1.1.37	COG0039	Malate dehydrogenase
OLECGONO_04544	CDS	1068	degS	3.4.21.107	COG0265	Serine endoprotease DegS
OLECGONO_04545	CDS	1368	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
OLECGONO_04546	CDS	399	yhcB		COG3105	Inner membrane protein YhcB
OLECGONO_04547	CDS	1128	zapE		COG1485	Cell division protein ZapE
OLECGONO_04548	CDS	429	rplM		COG0102	50S ribosomal protein L13
OLECGONO_04549	CDS	393	rpsI		COG0103	30S ribosomal protein S9
OLECGONO_04550	CDS	639	sspA		COG0625	Stringent starvation protein A
OLECGONO_04551	CDS	498	sspB		COG2969	Stringent starvation protein B
OLECGONO_04552	CDS	1368	dcuD_2		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
OLECGONO_04553	CDS	792	nanR_1		COG2186	HTH-type transcriptional repressor NanR
OLECGONO_04554	CDS	894	nanA_1	4.1.3.3	COG0329	N-acetylneuraminate lyase
OLECGONO_04555	CDS	1491	nanT_1			Sialic acid transporter NanT
OLECGONO_04556	CDS	690	nanE	5.1.3.9	COG3010	Putative N-acetylmannosamine-6-phosphate 2-epimerase
OLECGONO_04557	CDS	876	nanK_1	2.7.1.60	COG1940	N-acetylmannosamine kinase
OLECGONO_04558	CDS	465	yhcH_2		COG2731	putative protein YhcH
OLECGONO_04559	CDS	1128	yhcG	3.1.-.-	COG4804	Putative nuclease YhcG
OLECGONO_04560	CDS	1419	gltD_2	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
OLECGONO_04561	CDS	4554	gltB	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
OLECGONO_04562	CDS	930	rimO_2	2.8.4.4		Ribosomal protein S12 methylthiotransferase RimO
OLECGONO_04563	CDS	2337	arcB	2.7.13.3	COG0642	Aerobic respiration control sensor protein ArcB
OLECGONO_04564	CDS	654	elbB	4.2.1.-	COG3155	Glyoxalase ElbB
OLECGONO_04565	CDS	729	mtgA	2.4.1.129	COG0744	Biosynthetic peptidoglycan transglycosylase
OLECGONO_04566	CDS	633	yrbL			putative protein YrbL
OLECGONO_04567	CDS	273	ptsO		COG1925	Phosphocarrier protein NPr
OLECGONO_04568	CDS	855	rapZ		COG1660	RNase adapter protein RapZ
OLECGONO_04569	CDS	492	ptsN		COG1762	Nitrogen regulatory protein
OLECGONO_04570	CDS	288	hpf_2		COG1544	Ribosome hibernation promoting factor
OLECGONO_04571	CDS	1434	rpoN		COG1508	RNA polymerase sigma-54 factor
OLECGONO_04572	CDS	726	lptB_2	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
OLECGONO_04573	CDS	558	lptA		COG1934	Lipopolysaccharide export system protein LptA
OLECGONO_04574	CDS	576	lptC		COG3117	Lipopolysaccharide export system protein LptC
OLECGONO_04575	CDS	567	kdsC	3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
OLECGONO_04576	CDS	987	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
OLECGONO_04577	CDS	978	yrbG		COG0530	Inner membrane protein YrbG
OLECGONO_04578	CDS	810	mlaF	3.6.3.-	COG1127	putative phospholipid import ATP-binding protein MlaF
OLECGONO_04579	CDS	783	mlaE		COG0767	putative phospholipid ABC transporter permease protein MlaE
OLECGONO_04580	CDS	552	mlaD		COG1463	putative phospholipid ABC transporter-binding protein MlaD
OLECGONO_04581	CDS	636	mlaC		COG2854	putative phospholipid-binding protein MlaC
OLECGONO_04582	CDS	294	mlaB		COG3113	putative phospholipid ABC transporter-binding protein MlaB
OLECGONO_04583	CDS	270	ibaG		COG5007	Acid stress protein IbaG
OLECGONO_04584	CDS	1260	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
OLECGONO_04585	CDS	279				hypothetical protein
OLECGONO_04586	CDS	972	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
OLECGONO_04587	CDS	312	rplU		COG0261	50S ribosomal protein L21
OLECGONO_04588	CDS	258	rpmA		COG0211	50S ribosomal protein L27
OLECGONO_04589	CDS	966	yhbE		COG0697	putative inner membrane transporter YhbE
OLECGONO_04590	CDS	1173	obgE	3.6.5.-	COG0536	GTPase ObgE/CgtA
OLECGONO_04591	CDS	1434	dacB	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacB
OLECGONO_04592	CDS	477	greA		COG0782	Transcription elongation factor GreA
OLECGONO_04593	CDS	294	yhbY		COG1534	RNA-binding protein YhbY
OLECGONO_04594	CDS	630	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
OLECGONO_04595	CDS	1944	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
OLECGONO_04596	CDS	849	folP	2.5.1.15	COG0294	Dihydropteroate synthase
OLECGONO_04597	CDS	1338	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
OLECGONO_04598	CDS	333	secG		COG1314	Protein-export membrane protein SecG
OLECGONO_04599	tRNA	87				tRNA-Leu(gag)
OLECGONO_04600	CDS	1518	yhbX	2.7.-.-	COG2194	Putative phosphoethanolamine transferase YhbX
OLECGONO_04601	CDS	1344	argG	6.3.4.5	COG0137	Argininosuccinate synthase
OLECGONO_04602	tRNA	77				tRNA-Met(cat)
OLECGONO_04603	CDS	453	rimP		COG0779	Ribosome maturation factor RimP
OLECGONO_04604	CDS	1488	nusA		COG0195	Transcription termination/antitermination protein NusA
OLECGONO_04605	CDS	2673	infB		COG0532	Translation initiation factor IF-2
OLECGONO_04606	CDS	402	rbfA		COG0858	30S ribosome-binding factor
OLECGONO_04607	CDS	945	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
OLECGONO_04608	CDS	270	rpsO		COG0184	30S ribosomal protein S15
OLECGONO_04609	CDS	2136	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
OLECGONO_04610	CDS	885	nlpI		COG4785	Lipoprotein NlpI
OLECGONO_04611	CDS	1902	deaD	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
OLECGONO_04612	CDS	1245	mtr		COG0814	Tryptophan-specific transport protein
OLECGONO_04613	CDS	531				hypothetical protein
